ticker,date,open,high,low,close,volume
GOOG,2023-01-03,89.04492246254179,90.74989153981103,88.24199640567358,88.91605377197266,20738500
GOOG,2023-01-04,90.21459389248633,90.44257950582457,87.03264952369622,87.9346923828125,27046500
GOOG,2023-01-05,87.30029920201592,87.43907504676169,85.8034939477251,86.01165771484375,23136100
GOOG,2023-01-06,86.59650740864384,87.6968070355479,84.82215042077799,87.38951873779297,26612600
GOOG,2023-01-09,88.4154626449257,90.03617536194864,87.80583967461496,88.02391815185547,22996700
GOOG,2023-01-10,85.96210992890943,88.69302982534067,85.94228048421238,88.4600830078125,22855600
GOOG,2023-01-11,89.2728971922013,91.6420086244184,88.95569420938985,91.45367431640625,25998800
GOOG,2023-01-12,91.59245064521109,91.81052911508529,89.77844253240194,91.10673522949219,22754200
GOOG,2023-01-13,90.72808904885758,92.16740271372534,90.13531570561447,91.98897552490234,18630700
GOOG,2023-01-17,91.96913745155635,92.157479345065,90.0460898816327,91.35456085205078,22935800
GOOG,2023-01-18,92.12773267932215,92.77006437847754,90.60119094331283,90.97786712646484,19641600
GOOG,2023-01-19,90.5912761522944,93.57497170501738,90.58136143195937,93.0892562866211,28707700
GOOG,2023-01-20,95.11143907650703,98.551114117626,95.07179531289604,98.41233825683594,53704800
GOOG,2023-01-23,98.26363145937151,100.51379659021549,97.88695526548462,100.32545471191406,31791800
GOOG,2023-01-24,98.67997374562184,100.20650807395339,97.83739637337473,98.34294128417969,27391400
GOOG,2023-01-25,96.35050669621924,96.86596633314176,94.42944811773769,95.8846206665039,31000900
GOOG,2023-01-26,97.42107434374267,98.34294685082006,95.97383501613933,98.29338836669922,24542100
GOOG,2023-01-27,98.18434565285743,100.69223325502125,98.10504300579916,99.829833984375,29020400
GOOG,2023-01-30,97.8819983997213,98.54018911045188,96.66769851487861,97.09394073486328,24365100
GOOG,2023-01-31,97.00474163761426,99.0368284468499,96.9353537133471,98.99717712402344,22306800
GOOG,2023-02-01,98.86830848717739,101.29690096326338,97.55984508406891,100.54354095458984,26392600
GOOG,2023-02-02,105.85669330914007,107.86895060247916,105.6088782225177,107.84912872314453,46622600
GOOG,2023-02-03,102.60535324590158,107.07593164374518,102.39718949554947,104.30040740966797,36823400
GOOG,2023-02-06,101.78756138089861,103.78495027833009,101.31671425142534,102.56570434570312,25573000
GOOG,2023-02-07,102.72430258906685,107.72025542914791,102.6430185181117,107.09576416015625,33738800
